date,temperature_2m (°C)_max,temperature_2m (°C)_min,temperature_2m (°C)_mean,precipitation (mm)_max,precipitation (mm)_min,precipitation (mm)_mean,cloudcover (%)_max,cloudcover (%)_min,cloudcover (%)_mean,surface_pressure (hPa)_max,surface_pressure (hPa)_min,surface_pressure (hPa)_mean,wind_speed_10m (km/h)_max,wind_speed_10m (km/h)_min,wind_speed_10m (km/h)_mean,dewpoint_2m (°C)_max,dewpoint_2m (°C)_min,dewpoint_2m (°C)_mean,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin
2024-03-09,12.8,8.0,11.525,3.6,0.0,1.0791666666666668,100,33,94.125,999.2,988.1,992.8,33.7,4.0,14.691666666666668,11.7,5.0,9.2125,2024-03-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"11,8","18,9","10,2",21:50,"13,5",11:00,22.0,"6,4","16,4",12:30,88.0,94.0,Varias,72.0,03:50
2024-03-10,15.3,5.7,10.591666666666669,1.2,0.0,0.0499999999999999,100,0,49.125,997.9,990.1,993.0375,22.8,4.7,13.416666666666666,7.6,2.2,4.520833333333333,2024-03-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"12,1","0,3","8,1",06:00,"16,1",14:10,27.0,"4,2","10,6",15:40,67.0,90.0,00:00,50.0,14:10
2024-03-11,18.5,7.9,12.2,0.0,0.0,0.0,85,0,19.33333333333333,1012.4,998.6,1004.7833333333332,22.9,5.6,16.162499999999998,4.9,3.0,4.1000000000000005,2024-03-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"14,0","0,0","9,5",06:00,"18,5",14:50,8.0,"1,9","15,0",16:00,73.0,89.0,18:40,43.0,15:20
2024-03-12,15.6,6.3,10.433333333333334,0.2,0.0,0.0083333333333333,92,0,24.75,1017.4,1012.6,1015.6875,15.1,2.8,8.391666666666667,8.9,2.9,5.620833333333334,2024-03-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"12,4","0,0","8,5",06:00,"16,3",12:20,33.0,"3,3","10,6",04:30,76.0,88.0,18:10,64.0,03:30
2024-03-13,18.0,4.5,10.8,0.0,0.0,0.0,97,0,11.791666666666666,1016.9,1011.3,1013.6791666666668,16.9,3.1,7.566666666666666,9.1,4.2,7.133333333333333,2024-03-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"12,4","0,0","8,5",06:20,"16,4",10:30,23.0,"3,6","10,6",15:20,80.0,90.0,06:10,62.0,10:10
2024-03-14,17.1,5.4,11.079166666666666,0.0,0.0,0.0,96,0,31.08333333333333,1013.6,1011.5,1012.4,18.6,3.5,8.391666666666667,10.7,4.2,7.712499999999999,2024-03-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"12,9","0,0","9,4",06:20,"16,4",13:00,22.0,"3,6","12,5",14:00,84.0,92.0,Varias,75.0,12:10
2024-03-15,17.1,9.0,12.829166666666666,0.4,0.0,0.025,100,9,76.04166666666667,1016.8,1012.4,1014.3041666666668,11.4,2.6,5.4875,12.4,8.7,10.95,2024-03-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"15,0","0,0","12,4",06:40,"17,6",14:20,9.0,"2,2","5,6",10:00,91.0,94.0,19:00,85.0,14:20
2024-03-16,19.1,8.8,13.6,0.0,0.0,0.0,100,0,56.708333333333336,1020.0,1017.2,1018.7041666666668,16.9,0.5,6.229166666666667,12.0,8.2,10.475,2024-03-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"15,2","0,0","12,5",06:10,"17,9",13:20,24.0,"2,5","6,7",17:50,84.0,93.0,20:50,79.0,Varias
2024-03-17,21.7,10.1,15.008333333333333,0.0,0.0,0.0,100,10,89.875,1019.3,1014.4,1016.1625,12.8,2.5,5.9750000000000005,13.6,8.3,11.2625,2024-03-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"15,0","0,0","12,7",Varias,"17,3",09:30,21.0,"3,3","8,6",11:00,92.0,94.0,Varias,86.0,08:00
2024-03-18,19.3,9.5,14.320833333333333,0.0,0.0,0.0,100,5,78.375,1015.1,1011.7,1013.05,11.1,2.0,5.875,13.3,9.5,10.9875,2024-03-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"14,7","0,0","11,4",06:00,"18,0",15:40,8.0,"1,9","5,6",07:20,82.0,95.0,Varias,66.0,Varias
2024-03-19,20.3,10.4,14.804166666666667,0.0,0.0,0.0,100,0,49.16666666666666,1013.1,1010.8,1011.9083333333332,12.2,2.8,5.2375,12.0,9.0,10.516666666666667,2024-03-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"15,8","0,0","13,4",04:50,"18,2",15:40,21.0,"2,5","6,1",13:10,82.0,92.0,18:40,70.0,09:20
2024-03-20,18.3,10.0,13.820833333333333,0.0,0.0,0.0,100,51,96.29166666666669,1017.0,1011.6,1013.7416666666668,14.6,4.3,8.304166666666667,12.4,8.0,10.8125,2024-03-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"14,6","0,0","12,8",06:00,"16,3",12:10,8.0,"3,9","8,3",20:30,90.0,93.0,Varias,81.0,05:00
2024-03-21,17.5,10.7,14.166666666666666,0.0,0.0,0.0,100,0,66.91666666666667,1020.7,1017.4,1018.7541666666666,13.7,3.2,7.216666666666666,12.2,10.5,11.4875,2024-03-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"15,2","0,0","12,8",07:00,"17,6",15:00,7.0,"1,9","6,9",04:50,88.0,93.0,04:40,82.0,12:40
2024-03-22,23.3,10.4,16.129166666666666,0.0,0.0,0.0,100,0,72.95833333333333,1017.6,1013.4,1015.1041666666666,15.5,1.1,7.358333333333333,12.2,9.8,10.7625,2024-03-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"17,5","0,0","13,6",03:00,"21,4",12:00,8.0,"2,2","5,3",14:20,76.0,91.0,Varias,58.0,12:00
2024-03-23,20.4,9.5,14.508333333333333,0.0,0.0,0.0,100,0,56.583333333333336,1015.0,1011.8,1013.4833333333332,23.4,4.1,9.2125,11.4,8.6,10.183333333333334,2024-03-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"16,6","0,0","13,7",23:40,"19,5",12:00,21.0,"3,3","8,6",16:00,85.0,92.0,23:30,67.0,01:10
2024-03-24,15.8,10.7,13.4875,0.2,0.0,0.0208333333333333,100,5,78.875,1013.7,1007.9,1011.2958333333332,13.6,1.9,8.929166666666665,12.1,8.2,9.975,2024-03-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"14,1","0,1","13,1",08:50,"15,1",11:20,12.0,"3,6","9,2",08:20,88.0,93.0,Varias,80.0,14:10
2024-03-25,14.3,9.7,12.425,1.3,0.0,0.2375,100,85,99.08333333333331,1007.5,990.5,998.45,13.6,1.5,7.045833333333333,11.3,8.7,10.141666666666667,2024-03-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"12,6","19,8","11,3",23:40,"14,0",10:00,22.0,"1,4","7,8",01:20,89.0,95.0,Varias,77.0,14:00
2024-03-26,17.8,9.9,13.825,1.7,0.0,0.3291666666666666,100,72,97.54166666666669,990.1,984.2,985.95,19.8,1.9,10.279166666666669,12.9,1.2,8.570833333333333,2024-03-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"13,4","0,2","9,9",23:59,"16,9",13:30,29.0,"3,6","10,8",14:40,80.0,95.0,Varias,50.0,15:00
2024-03-27,15.9,4.9,11.5875,0.1,0.0,0.0041666666666666,100,0,49.125,992.3,987.4,990.1791666666668,30.3,5.8,15.645833333333334,9.9,1.1,4.666666666666667,2024-03-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"12,5","0,0","9,0",06:00,"16,0",15:30,27.0,"4,4","13,3",13:30,64.0,89.0,20:50,42.0,11:50
2024-03-28,20.2,14.1,16.666666666666668,0.1,0.0,0.0041666666666666,100,3,51.54166666666666,998.6,989.4,995.3208333333332,31.0,8.1,20.579166666666666,13.0,4.9,9.254166666666666,2024-03-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"17,6","0,0","14,5",23:59,"20,6",12:20,24.0,"5,8","13,6",14:40,63.0,93.0,21:50,44.0,12:00
2024-03-29,19.0,12.3,15.233333333333334,0.0,0.0,0.0,100,73,97.66666666666669,998.3,991.3,994.6291666666666,19.3,1.1,8.854166666666666,13.5,9.8,11.875,2024-03-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"15,8","0,0","14,0",21:40,"17,6",10:00,23.0,"4,2","10,3",12:10,90.0,93.0,Varias,84.0,10:10
2024-03-30,16.6,10.2,13.566666666666668,1.9,0.0,0.1666666666666666,100,10,89.0,993.9,991.5,992.4916666666668,19.2,4.3,12.458333333333334,11.8,5.0,8.616666666666667,2024-03-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"14,4","2,8","12,5",06:20,"16,3",09:40,24.0,"4,4","15,0",23:50,77.0,93.0,22:40,54.0,11:30
2024-03-31,15.1,11.7,13.333333333333334,3.1,0.0,0.5291666666666667,100,22,84.0,995.6,990.6,992.4625,29.9,6.8,16.358333333333334,12.4,8.9,10.345833333333331,2024-03-31,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"13,8","19,1","10,9",21:00,"16,6",11:10,23.0,"1,9","16,4",00:20,86.0,94.0,Varias,56.0,11:10
2024-04-01,18.3,7.4,12.608333333333334,0.1,0.0,0.0083333333333333,98,0,15.791666666666666,1010.3,996.7,1003.6416666666668,26.0,6.1,13.266666666666666,8.4,3.4,5.108333333333333,2024-04-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"14,6","0,0","10,1",05:40,"19,1",14:50,26.0,"3,9","15,0",17:20,53.0,77.0,01:30,35.0,14:50
2024-04-02,17.3,7.5,12.591666666666669,0.0,0.0,0.0,100,0,68.91666666666667,1016.2,1010.8,1013.0416666666666,16.9,1.1,8.745833333333334,8.2,3.1,5.0875,2024-04-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"14,6","0,0","12,2",05:40,"17,1",11:40,32.0,"2,5","11,7",04:20,63.0,82.0,15:00,50.0,08:00
2024-04-03,22.1,7.2,14.05,0.0,0.0,0.0,65,0,13.416666666666666,1015.0,1010.2,1012.3625,12.0,3.8,6.608333333333333,10.3,4.7,7.483333333333333,2024-04-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"16,7","0,0","12,7",05:40,"20,7",09:50,30.0,"2,2","8,9",07:40,69.0,93.0,Varias,43.0,09:40
2024-04-04,20.8,8.3,14.5625,0.0,0.0,0.0,100,0,41.708333333333336,1015.2,1012.9,1014.0541666666668,14.4,3.1,7.15,12.8,7.4,10.254166666666666,2024-04-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"14,8","0,0","11,7",05:40,"17,9",09:10,99.0,"3,3","8,1",Varias,88.0,93.0,Varias,71.0,08:50
2024-04-05,21.6,9.6,14.991666666666667,0.0,0.0,0.0,100,21,90.08333333333331,1015.6,1013.8,1014.7416666666668,13.5,3.1,6.495833333333334,12.7,6.9,9.604166666666666,2024-04-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"16,0","0,0","14,0",03:30,"18,0",09:00,21.0,"2,2","6,4",10:20,86.0,93.0,Varias,65.0,22:00
2024-04-06,20.7,10.2,14.925,0.0,0.0,0.0,100,12,93.0,1015.5,1013.7,1014.6166666666668,17.3,4.1,8.745833333333334,13.0,4.5,10.058333333333334,2024-04-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"14,8","0,0","12,5",05:40,"17,0",12:30,8.0,"3,6","8,1",09:30,92.0,95.0,Varias,70.0,00:00
2024-04-07,20.2,12.1,15.958333333333334,0.0,0.0,0.0,100,3,85.41666666666667,1014.5,1009.1,1011.775,17.5,3.8,9.170833333333333,13.3,9.6,11.65,2024-04-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"16,2","0,0","14,8",23:59,"17,7",12:10,9.0,"5,3","11,1",09:10,89.0,94.0,Varias,85.0,03:40
2024-04-08,22.0,11.8,17.016666666666666,0.0,0.0,0.0,100,2,78.875,1008.8,1002.8,1005.4083333333332,10.1,3.2,7.6125,13.1,9.6,11.5875,2024-04-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"16,7","0,0","13,5",04:10,"19,9",22:50,26.0,"2,8","10,0",19:10,91.0,94.0,Varias,44.0,23:40
2024-04-09,18.5,9.2,13.808333333333332,1.4,0.0,0.0874999999999999,80,0,28.08333333333333,1023.0,1006.5,1015.0416666666666,18.2,1.6,9.404166666666669,10.4,3.9,6.908333333333334,2024-04-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"15,8","0,0","12,1",23:59,"19,5",00:10,32.0,"4,2","11,7",05:30,69.0,88.0,Varias,44.0,00:00
2024-04-10,17.6,6.7,12.2375,0.0,0.0,0.0,94,0,11.833333333333334,1023.0,1018.8,1021.0958333333332,17.5,3.4,8.058333333333334,8.4,2.9,5.745833333333334,2024-04-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"13,0","0,0","9,6",05:20,"16,5",09:50,11.0,"3,1","7,2",11:00,61.0,88.0,Varias,43.0,09:40
2024-04-11,19.6,6.8,13.445833333333333,0.0,0.0,0.0,46,0,6.041666666666667,1026.1,1021.6,1023.5708333333332,14.5,3.3,7.358333333333333,8.3,4.6,6.7875000000000005,2024-04-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"14,2","0,0","10,4",05:00,"18,1",09:10,21.0,"3,3","7,5",16:20,69.0,88.0,21:20,53.0,08:50
2024-04-12,23.4,9.1,16.3125,0.0,0.0,0.0,1,0,0.0416666666666666,1026.4,1023.3,1024.775,14.8,3.2,7.154166666666666,11.1,6.4,7.933333333333334,2024-04-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"16,8","0,0","13,2",05:00,"20,4",08:30,99.0,"2,8","5,6",Varias,78.0,92.0,21:00,56.0,08:10
2024-04-13,25.4,11.3,18.016666666666666,0.0,0.0,0.0,36,0,4.791666666666667,1023.4,1020.4,1021.7541666666666,10.6,2.6,7.041666666666667,12.9,5.1,8.020833333333334,2024-04-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"19,8","0,0","14,4",05:00,"25,3",10:10,4.0,"1,7","4,7",06:20,62.0,88.0,23:20,37.0,10:20
2024-04-14,27.5,10.2,18.666666666666668,0.0,0.0,0.0,20,0,1.0,1021.1,1016.3,1018.5333333333332,16.3,3.1,8.091666666666667,8.1,3.8,6.204166666666667,2024-04-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"20,6","0,0","14,6",05:40,"26,7",15:00,22.0,"3,1","10,8",15:30,52.0,85.0,Varias,35.0,15:00
2024-04-15,23.5,11.8,17.129166666666666,0.0,0.0,0.0,100,0,50.04166666666666,1016.4,1011.6,1013.1708333333332,13.8,3.3,7.591666666666666,13.5,3.9,8.245833333333334,2024-04-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,2","0,0","14,8",03:20,"21,7",11:00,20.0,"2,2","5,8",12:20,78.0,93.0,Varias,51.0,10:40
2024-04-16,18.7,12.8,15.2375,0.6,0.0,0.1083333333333333,100,0,65.83333333333333,1012.1,1007.3,1009.75,19.1,0.8,10.191666666666666,12.6,6.9,10.383333333333333,2024-04-16,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"16,3","0,8","14,2",06:00,"18,4",09:10,12.0,"5,0","9,4",18:20,68.0,93.0,Varias,50.0,08:10
2024-04-17,17.4,12.7,14.375,0.5,0.0,0.1166666666666666,100,2,70.04166666666667,1010.6,1008.2,1009.3458333333332,23.8,1.5,13.4875,11.4,3.5,8.329166666666667,2024-04-17,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"13,8","0,3","12,1",06:00,"15,6",09:20,21.0,"5,0","9,7",13:40,78.0,92.0,Varias,52.0,Varias
2024-04-18,15.9,10.0,13.154166666666669,0.8,0.0,0.1291666666666666,100,3,56.16666666666666,1016.3,1008.6,1010.7458333333334,17.8,1.5,10.641666666666666,11.3,6.1,9.704166666666667,2024-04-18,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"13,9","0,0","11,6",04:30,"16,2",11:20,13.0,"4,7","12,2",14:00,77.0,94.0,Varias,64.0,07:50
2024-04-19,18.3,6.8,12.9125,0.0,0.0,0.0,77,0,7.791666666666667,1018.1,1012.9,1015.7541666666666,25.8,3.1,11.945833333333333,9.4,0.1,6.629166666666666,2024-04-19,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"13,6","0,0","9,7",03:50,"17,6",14:10,24.0,"5,3","14,7",15:00,61.0,89.0,03:50,43.0,08:10
2024-04-20,18.1,7.4,13.116666666666667,0.0,0.0,0.0,16,0,1.0416666666666667,1013.1,1010.6,1011.6416666666668,15.3,3.9,8.266666666666667,11.1,6.4,8.804166666666667,2024-04-20,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"14,7","0,0","11,2",05:00,"18,2",11:30,8.0,"2,8","5,6",10:10,79.0,92.0,Varias,62.0,07:40
2024-04-21,16.7,9.6,13.345833333333331,3.7,0.0,0.2749999999999999,100,0,51.458333333333336,1013.2,1009.5,1011.4708333333332,20.3,0.5,7.941666666666666,10.7,5.9,7.933333333333334,2024-04-21,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"14,0","3,3","12,2",06:00,"15,9",11:40,20.0,"3,3","8,3",12:50,72.0,92.0,00:00,61.0,Varias
2024-04-22,14.7,9.2,11.595833333333331,6.1,0.0,0.9541666666666668,100,42,85.0,1013.0,1009.1,1010.6208333333334,20.1,2.9,11.5375,11.1,3.3,6.679166666666667,2024-04-22,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"11,6","21,4","7,9",18:10,"15,4",13:10,10.0,"2,2","12,8",00:40,83.0,93.0,Varias,64.0,12:40
2024-04-23,15.2,6.4,10.370833333333334,1.6,0.0,0.0916666666666666,100,0,35.208333333333336,1013.1,1007.8,1009.975,16.3,1.6,7.35,7.6,-2.4,4.470833333333333,2024-04-23,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"11,1","0,0","8,4",03:00,"13,8",14:50,11.0,"3,1","11,1",15:50,70.0,92.0,Varias,51.0,14:40
2024-04-24,16.9,4.3,10.716666666666669,0.0,0.0,0.0,100,0,11.416666666666666,1011.7,1006.9,1009.6375,21.3,3.1,9.683333333333334,8.9,-2.1,3.8166666666666655,2024-04-24,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"11,3","0,0","7,2",04:00,"15,4",11:20,20.0,"4,4","11,7",16:10,52.0,85.0,03:50,39.0,08:40
2024-04-25,14.3,9.8,12.429166666666667,0.5,0.0,0.0666666666666666,100,51,94.125,1007.8,1003.0,1005.125,23.5,3.1,13.183333333333332,9.9,5.8,8.441666666666666,2024-04-25,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"13,5","0,8","11,9",05:30,"15,1",14:30,8.0,"5,3","10,6",04:00,85.0,92.0,23:40,76.0,14:20
2024-04-26,17.9,8.7,13.658333333333331,0.2,0.0,0.0125,100,0,69.95833333333333,1003.5,1001.3,1002.1375,15.9,1.6,6.833333333333333,12.4,8.2,10.095833333333331,2024-04-26,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"14,1","0,0","11,1",05:10,"17,1",12:50,20.0,"2,5","6,7",10:20,84.0,93.0,Varias,72.0,12:50
2024-04-27,18.2,12.0,15.154166666666669,3.7,0.0,0.275,100,96,99.70833333333331,1002.5,999.0,1000.2083333333334,25.0,2.9,12.833333333333334,14.4,11.6,13.05,2024-04-27,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"16,3","1,7","14,8",04:30,"17,8",10:30,11.0,"3,9","8,9",04:30,93.0,94.0,Varias,89.0,Varias
2024-04-28,17.5,12.2,14.466666666666669,6.3,0.0,0.5458333333333333,100,98,99.75,1010.1,1003.0,1006.7958333333332,12.4,2.0,6.691666666666666,14.1,11.9,12.783333333333331,2024-04-28,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"15,2","13,4","13,7",22:00,"16,6",13:40,22.0,"4,4","8,6",05:50,91.0,94.0,Varias,86.0,13:30
2024-04-29,15.1,12.6,13.8375,18.1,0.0,3.575,100,100,100.0,1010.6,1007.6,1009.3041666666668,21.8,1.4,10.104166666666666,13.4,11.6,12.475,2024-04-29,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"13,8","38,8","12,7",04:50,"15,0",20:50,10.0,"8,3","19,2",16:10,92.0,94.0,Varias,89.0,Varias
2024-04-30,18.0,12.0,14.791666666666666,0.5,0.0,0.075,100,84,99.33333333333331,1009.1,1004.8,1006.8041666666668,17.4,1.5,8.829166666666667,14.1,11.6,12.4625,2024-04-30,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"15,0","0,0","13,5",05:20,"16,4",14:00,8.0,"2,2","11,7",00:10,92.0,93.0,Varias,91.0,Varias
2024-05-01,20.2,11.2,15.554166666666667,5.5,0.0,0.2416666666666666,100,0,63.41666666666666,1004.6,998.2,1000.55,17.0,0.8,8.258333333333333,13.9,2.4,9.458333333333334,2024-05-01,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"17,2","0,0","13,1",05:50,"21,4",13:20,28.0,"3,1","10,3",16:10,59.0,93.0,Varias,36.0,Varias
2024-05-02,20.0,7.4,13.795833333333334,0.0,0.0,0.0,34,0,5.0,1012.2,1001.9,1006.1333333333332,22.0,3.4,11.333333333333334,9.8,0.4,4.525,2024-05-02,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"15,8","0,0","10,1",05:20,"21,6",15:30,22.0,"5,6","15,0",13:30,60.0,82.0,17:10,28.0,15:40
2024-05-03,19.9,7.4,14.041666666666666,0.0,0.0,0.0,100,0,41.5,1013.6,1011.2,1012.3041666666668,19.4,2.3,10.008333333333333,9.0,6.4,7.3,2024-05-03,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"15,1","0,0","10,0",05:00,"20,2",15:50,24.0,"4,7","13,6",16:00,61.0,82.0,Varias,36.0,15:50
2024-05-04,22.7,8.8,15.8875,0.0,0.0,0.0,100,21,68.25,1012.6,1009.1,1010.5458333333332,16.3,3.6,8.170833333333333,13.7,5.7,9.479166666666666,2024-05-04,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"17,3","0,0","12,8",05:00,"21,8",15:40,26.0,"5,0","13,6",17:00,69.0,92.0,08:50,38.0,18:10
2024-05-05,20.5,11.4,16.404166666666665,0.0,0.0,0.0,100,0,55.208333333333336,1010.4,1005.2,1008.1,10.3,1.3,5.420833333333333,15.2,7.0,12.1375,2024-05-05,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"16,8","0,0","14,6",05:00,"19,0",15:40,7.0,"2,2","6,7",07:30,91.0,93.0,Varias,63.0,Varias
2024-05-06,21.8,12.1,16.033333333333335,0.2,0.0,0.0208333333333333,100,10,73.16666666666667,1010.9,1003.8,1006.4583333333334,16.4,2.3,7.729166666666667,16.1,11.1,12.908333333333331,2024-05-06,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"17,5","0,0","15,6",04:00,"19,4",11:30,11.0,"3,1","8,1",14:10,82.0,93.0,Varias,73.0,07:10
2024-05-07,20.1,12.3,15.920833333333334,1.7,0.0,0.1041666666666666,98,1,36.708333333333336,1014.5,1011.0,1012.075,13.4,0.8,7.729166666666667,13.3,9.6,11.3125,2024-05-07,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"16,5","0,0","14,0",20:40,"19,0",09:00,8.0,"5,0","10,3",17:50,72.0,92.0,03:10,52.0,08:40
2024-05-08,23.5,10.9,16.295833333333334,0.0,0.0,0.0,35,0,10.166666666666666,1015.6,1013.8,1014.575,17.4,1.6,8.766666666666667,11.3,7.7,10.033333333333331,2024-05-08,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"17,1","0,0","13,3",04:00,"20,9",14:10,22.0,"3,6","10,3",14:10,58.0,88.0,00:50,43.0,14:10
2024-05-09,22.5,10.9,16.733333333333334,0.0,0.0,0.0,10,0,1.125,1015.5,1013.3,1014.5291666666668,15.9,1.8,7.354166666666667,13.6,9.2,11.479166666666666,2024-05-09,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,1","0,0","14,8",04:50,"21,4",08:40,20.0,"3,6","6,9",13:30,71.0,90.0,16:30,47.0,Varias
2024-05-10,24.1,11.3,17.7625,0.0,0.0,0.0,8,0,0.3333333333333333,1014.7,1012.2,1013.6291666666666,14.7,3.1,7.554166666666667,12.5,7.5,10.2875,2024-05-10,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"17,8","0,0","14,3",04:40,"21,2",08:30,21.0,"3,9","8,6",14:30,63.0,84.0,00:00,56.0,18:00
2024-05-11,22.9,11.4,17.591666666666665,0.0,0.0,0.0,62,0,11.791666666666666,1014.2,1012.2,1013.0541666666668,14.4,3.3,7.575,11.8,8.0,9.979166666666666,2024-05-11,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"17,5","0,0","15,0",03:40,"20,0",08:10,20.0,"3,6","7,8",11:20,76.0,93.0,Varias,61.0,08:20
2024-05-12,23.3,13.4,18.008333333333333,0.1,0.0,0.0041666666666666,100,2,68.91666666666667,1012.9,1010.8,1011.8125,15.0,1.6,6.0125,15.4,11.5,12.945833333333333,2024-05-12,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,6","0,0","15,5",04:00,"21,8",11:50,19.0,"1,9","5,6",13:30,80.0,93.0,Varias,73.0,06:30
2024-05-13,22.2,12.8,17.920833333333334,0.0,0.0,0.0,100,5,68.875,1011.2,1003.9,1007.8375,15.4,1.9,6.670833333333333,15.3,8.8,12.566666666666668,2024-05-13,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"19,2","0,1","16,2",04:40,"22,1",14:30,3.0,"2,2","4,4",05:10,87.0,93.0,Varias,83.0,Varias
2024-05-14,20.3,13.5,16.875,3.2,0.0,0.4624999999999999,100,0,58.083333333333336,1003.1,998.7,1000.6083333333332,20.1,1.1,7.962499999999999,16.5,11.9,14.55,2024-05-14,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"18,2","10,4","16,0",18:40,"20,3",14:40,10.0,"4,4","10,6",15:20,93.0,94.0,Varias,81.0,14:30
2024-05-15,19.0,11.7,15.4,4.6,0.0,0.2916666666666666,100,8,45.5,1003.4,1000.9,1001.925,12.0,1.8,5.591666666666666,13.7,10.5,12.204166666666666,2024-05-15,0201D,"BARCELONA, PORT OLÍMPIC",BARCELONA,26.0,"16,2","0,7","14,2",06:40,"18,2",10:40,21.0,"3,1","8,1",13:10,86.0,91.0,Varias,78.0,05:40
